"Step","RoboPianist-repertoire-150-NocturneOp9No2-v0__42__1700128439 - train/return","RoboPianist-repertoire-150-NocturneOp9No2-v0__42__1700128439 - train/return__MIN","RoboPianist-repertoire-150-NocturneOp9No2-v0__42__1700128439 - train/return__MAX","SAC-RoboPianist-repertoire-150-NocturneOp9No2-v0-42-1700109973.655212--baseline-no-dropQ - train/return","SAC-RoboPianist-repertoire-150-NocturneOp9No2-v0-42-1700109973.655212--baseline-no-dropQ - train/return__MIN","SAC-RoboPianist-repertoire-150-NocturneOp9No2-v0-42-1700109973.655212--baseline-no-dropQ - train/return__MAX","RoboPianist-repertoire-150-NocturneOp9No2-v0__200__1700082506 - train/return","RoboPianist-repertoire-150-NocturneOp9No2-v0__200__1700082506 - train/return__MIN","RoboPianist-repertoire-150-NocturneOp9No2-v0__200__1700082506 - train/return__MAX","SAC-RoboPianist-repertoire-150-NocturneOp9No2-v0-200-1700077505.1347733--baseline-no-dropQ - train/return","SAC-RoboPianist-repertoire-150-NocturneOp9No2-v0-200-1700077505.1347733--baseline-no-dropQ - train/return__MIN","SAC-RoboPianist-repertoire-150-NocturneOp9No2-v0-200-1700077505.1347733--baseline-no-dropQ - train/return__MAX","SAC-RoboPianist-repertoire-150-NocturneOp9No2-v0-88-1700045000.0311573--baseline-no-dropQ - train/return","SAC-RoboPianist-repertoire-150-NocturneOp9No2-v0-88-1700045000.0311573--baseline-no-dropQ - train/return__MIN","SAC-RoboPianist-repertoire-150-NocturneOp9No2-v0-88-1700045000.0311573--baseline-no-dropQ - train/return__MAX","RoboPianist-repertoire-150-NocturneOp9No2-v0__88__1700035476 - train/return","RoboPianist-repertoire-150-NocturneOp9No2-v0__88__1700035476 - train/return__MIN","RoboPianist-repertoire-150-NocturneOp9No2-v0__88__1700035476 - train/return__MAX","sacsag-NocturneOp9No2-seed-42-1699797665.8685763--relu-lr5e-4-three-head-clip - train/return","sacsag-NocturneOp9No2-seed-42-1699797665.8685763--relu-lr5e-4-three-head-clip - train/return__MIN","sacsag-NocturneOp9No2-seed-42-1699797665.8685763--relu-lr5e-4-three-head-clip - train/return__MAX","SAC-RoboPianist-repertoire-150-NocturneOp9No2-v0-42-1699792010.5146313--relu-lr5e-4-one-head-no-clip - train/return","SAC-RoboPianist-repertoire-150-NocturneOp9No2-v0-42-1699792010.5146313--relu-lr5e-4-one-head-no-clip - train/return__MIN","SAC-RoboPianist-repertoire-150-NocturneOp9No2-v0-42-1699792010.5146313--relu-lr5e-4-one-head-no-clip - train/return__MAX","sacsag-NocturneOp9No2-seed-200-1699760587.9709177--relu-lr5e-4-three-head-clip - train/return","sacsag-NocturneOp9No2-seed-200-1699760587.9709177--relu-lr5e-4-three-head-clip - train/return__MIN","sacsag-NocturneOp9No2-seed-200-1699760587.9709177--relu-lr5e-4-three-head-clip - train/return__MAX","SAC-RoboPianist-repertoire-150-NocturneOp9No2-v0-200-1699757746.6513517--relu-lr5e-4-one-head-no-clip - train/return","SAC-RoboPianist-repertoire-150-NocturneOp9No2-v0-200-1699757746.6513517--relu-lr5e-4-one-head-no-clip - train/return__MIN","SAC-RoboPianist-repertoire-150-NocturneOp9No2-v0-200-1699757746.6513517--relu-lr5e-4-one-head-no-clip - train/return__MAX"
"2790701","","","","2166.313571084663","2166.313571084663","2166.313571084663","1523.0273652577844","1523.0273652577844","1523.0273652577844","2176.587086483192","2176.587086483192","2176.587086483192","2198.074985566903","2198.074985566903","2198.074985566903","1606.9459676793836","1606.9459676793836","1606.9459676793836","2244.554968879874","2244.554968879874","2244.554968879874","2281.43951379812","2281.43951379812","2281.43951379812","2247.474960673547","2247.474960673547","2247.474960673547","2260.7441306077144","2260.7441306077144","2260.7441306077144"
"2791470","","","","2155.454623142479","2155.454623142479","2155.454623142479","1523.0584303939634","1523.0584303939634","1523.0584303939634","2184.174881238364","2184.174881238364","2184.174881238364","2202.268312851206","2202.268312851206","2202.268312851206","1598.1440535166723","1598.1440535166723","1598.1440535166723","2246.91955021339","2246.91955021339","2246.91955021339","2269.156597825325","2269.156597825325","2269.156597825325","2237.5930779959826","2237.5930779959826","2237.5930779959826","2269.299268329638","2269.299268329638","2269.299268329638"
"2792239","","","","2162.104518536146","2162.104518536146","2162.104518536146","1523.0566242557109","1523.0566242557109","1523.0566242557109","2185.5286977917535","2185.5286977917535","2185.5286977917535","2197.0645340812234","2197.0645340812234","2197.0645340812234","1607.434480453225","1607.434480453225","1607.434480453225","2250.2619589095075","2250.2619589095075","2250.2619589095075","2270.3758451814315","2270.3758451814315","2270.3758451814315","2251.5929302832055","2251.5929302832055","2251.5929302832055","2262.675448093136","2262.675448093136","2262.675448093136"
"2793008","","","","2158.0918210271643","2158.0918210271643","2158.0918210271643","1523.2242182031464","1523.2242182031464","1523.2242182031464","2186.660670670519","2186.660670670519","2186.660670670519","2195.773697616337","2195.773697616337","2195.773697616337","1606.4946985269628","1606.4946985269628","1606.4946985269628","2251.855299411449","2251.855299411449","2251.855299411449","2264.7407077248945","2264.7407077248945","2264.7407077248945","2248.964984848395","2248.964984848395","2248.964984848395","2263.286482606406","2263.286482606406","2263.286482606406"
"2793777","","","","2166.5881820464388","2166.5881820464388","2166.5881820464388","1523.0615296084538","1523.0615296084538","1523.0615296084538","2185.513864186617","2185.513864186617","2185.513864186617","2195.602829858713","2195.602829858713","2195.602829858713","1589.4583830061902","1589.4583830061902","1589.4583830061902","2250.772746414014","2250.772746414014","2250.772746414014","2268.0227919759195","2268.0227919759195","2268.0227919759195","2246.5867505080423","2246.5867505080423","2246.5867505080423","2258.818611615588","2258.818611615588","2258.818611615588"
"2794546","","","","2176.9261007163122","2176.9261007163122","2176.9261007163122","1522.7300795876856","1522.7300795876856","1522.7300795876856","2178.8742968300276","2178.8742968300276","2178.8742968300276","2197.4240994793286","2197.4240994793286","2197.4240994793286","1600.9205287294383","1600.9205287294383","1600.9205287294383","2247.5214069299","2247.5214069299","2247.5214069299","2272.9312456026832","2272.9312456026832","2272.9312456026832","2248.0132536715914","2248.0132536715914","2248.0132536715914","2261.195979797066","2261.195979797066","2261.195979797066"
"2795315","","","","2156.7849732164627","2156.7849732164627","2156.7849732164627","1522.776963838039","1522.776963838039","1522.776963838039","2181.0940778964687","2181.0940778964687","2181.0940778964687","2199.6570448509306","2199.6570448509306","2199.6570448509306","1605.9467647632991","1605.9467647632991","1605.9467647632991","2250.888580169245","2250.888580169245","2250.888580169245","2267.4853051913883","2267.4853051913883","2267.4853051913883","2249.4714784377124","2249.4714784377124","2249.4714784377124","2259.0084054345557","2259.0084054345557","2259.0084054345557"
"2796084","","","","2183.5735980959234","2183.5735980959234","2183.5735980959234","1522.68234388211","1522.68234388211","1522.68234388211","2178.407996054871","2178.407996054871","2178.407996054871","2203.102376499894","2203.102376499894","2203.102376499894","1615.8885678270615","1615.8885678270615","1615.8885678270615","2256.179426948316","2256.179426948316","2256.179426948316","2273.52779846336","2273.52779846336","2273.52779846336","2249.4577996823728","2249.4577996823728","2249.4577996823728","2264.359886990202","2264.359886990202","2264.359886990202"
"2796853","","","","2170.034077665349","2170.034077665349","2170.034077665349","1523.064018602395","1523.064018602395","1523.064018602395","2173.7607992750113","2173.7607992750113","2173.7607992750113","2193.9046869728163","2193.9046869728163","2193.9046869728163","1609.1728426680766","1609.1728426680766","1609.1728426680766","2255.500258262677","2255.500258262677","2255.500258262677","2274.634124906876","2274.634124906876","2274.634124906876","2245.2737404527893","2245.2737404527893","2245.2737404527893","2266.7267418233264","2266.7267418233264","2266.7267418233264"
"2797622","","","","2188.8738318805576","2188.8738318805576","2188.8738318805576","1523.0224614612407","1523.0224614612407","1523.0224614612407","2182.9447127274925","2182.9447127274925","2182.9447127274925","2193.5702468080235","2193.5702468080235","2193.5702468080235","1594.6508172767155","1594.6508172767155","1594.6508172767155","2254.3684628766628","2254.3684628766628","2254.3684628766628","2265.2085227465964","2265.2085227465964","2265.2085227465964","2241.1788627390474","2241.1788627390474","2241.1788627390474","2262.2485762728797","2262.2485762728797","2262.2485762728797"
"2798391","","","","2175.391143059753","2175.391143059753","2175.391143059753","1522.7430639665142","1522.7430639665142","1522.7430639665142","2158.4584021970386","2158.4584021970386","2158.4584021970386","2196.9463859151697","2196.9463859151697","2196.9463859151697","1604.964989144139","1604.964989144139","1604.964989144139","2258.104268090605","2258.104268090605","2258.104268090605","2264.003282691939","2264.003282691939","2264.003282691939","2248.1504521905185","2248.1504521905185","2248.1504521905185","2258.2335013892534","2258.2335013892534","2258.2335013892534"
"2799160","","","","2169.669277475065","2169.669277475065","2169.669277475065","1523.1583287298492","1523.1583287298492","1523.1583287298492","2166.1498858459386","2166.1498858459386","2166.1498858459386","2191.3365683592747","2191.3365683592747","2191.3365683592747","1608.4664657835312","1608.4664657835312","1608.4664657835312","2253.128286235186","2253.128286235186","2253.128286235186","2279.2750092749116","2279.2750092749116","2279.2750092749116","2245.6043013300764","2245.6043013300764","2245.6043013300764","2263.5468341855176","2263.5468341855176","2263.5468341855176"
"2799929","","","","2166.2026830912782","2166.2026830912782","2166.2026830912782","1523.2491630491572","1523.2491630491572","1523.2491630491572","2168.5032682092847","2168.5032682092847","2168.5032682092847","2194.4823271164964","2194.4823271164964","2194.4823271164964","1597.1718004042452","1597.1718004042452","1597.1718004042452","2244.604352853197","2244.604352853197","2244.604352853197","2276.311790934015","2276.311790934015","2276.311790934015","2247.0627957108723","2247.0627957108723","2247.0627957108723","2269.3582119219004","2269.3582119219004","2269.3582119219004"
"2800698","","","","2162.113898173842","2162.113898173842","2162.113898173842","1523.2078206054261","1523.2078206054261","1523.2078206054261","2149.982046500439","2149.982046500439","2149.982046500439","2190.0312392491187","2190.0312392491187","2190.0312392491187","1605.6656482785017","1605.6656482785017","1605.6656482785017","2244.3715158444893","2244.3715158444893","2244.3715158444893","2265.7586597901","2265.7586597901","2265.7586597901","2240.545614531004","2240.545614531004","2240.545614531004","2264.4254030244274","2264.4254030244274","2264.4254030244274"
"2801467","","","","2175.235667048573","2175.235667048573","2175.235667048573","1523.2518351141825","1523.2518351141825","1523.2518351141825","2163.8237032590105","2163.8237032590105","2163.8237032590105","2191.8166794916992","2191.8166794916992","2191.8166794916992","1607.6322231016773","1607.6322231016773","1607.6322231016773","2251.2368878275934","2251.2368878275934","2251.2368878275934","2259.82811770562","2259.82811770562","2259.82811770562","2253.5539518455253","2253.5539518455253","2253.5539518455253","2265.0922816690572","2265.0922816690572","2265.0922816690572"
"2802236","","","","2161.5494787710404","2161.5494787710404","2161.5494787710404","1522.5313882890782","1522.5313882890782","1522.5313882890782","2165.1367000726896","2165.1367000726896","2165.1367000726896","2193.95630613972","2193.95630613972","2193.95630613972","1606.6853552810342","1606.6853552810342","1606.6853552810342","2251.3487297668817","2251.3487297668817","2251.3487297668817","2270.822678801632","2270.822678801632","2270.822678801632","2250.133727166827","2250.133727166827","2250.133727166827","2265.2144062145167","2265.2144062145167","2265.2144062145167"
"2803005","","","","2181.6414877508228","2181.6414877508228","2181.6414877508228","1522.832498283986","1522.832498283986","1522.832498283986","2170.6376894312584","2170.6376894312584","2170.6376894312584","2200.368872805109","2200.368872805109","2200.368872805109","1604.3701720604918","1604.3701720604918","1604.3701720604918","2246.176187580361","2246.176187580361","2246.176187580361","2275.0267837699644","2275.0267837699644","2275.0267837699644","2240.2952166175623","2240.2952166175623","2240.2952166175623","2269.7746372029915","2269.7746372029915","2269.7746372029915"
"2803774","","","","2184.8156839721414","2184.8156839721414","2184.8156839721414","1522.908062837147","1522.908062837147","1522.908062837147","2168.315346634683","2168.315346634683","2168.315346634683","2194.247028114215","2194.247028114215","2194.247028114215","1610.3610297570162","1610.3610297570162","1610.3610297570162","2248.6690491925733","2248.6690491925733","2248.6690491925733","2273.0447199243276","2273.0447199243276","2273.0447199243276","2246.3892487684643","2246.3892487684643","2246.3892487684643","2265.8589485461903","2265.8589485461903","2265.8589485461903"
"2804543","","","","2176.7445798512463","2176.7445798512463","2176.7445798512463","1522.922121721608","1522.922121721608","1522.922121721608","2169.5123653846395","2169.5123653846395","2169.5123653846395","2192.550746948581","2192.550746948581","2192.550746948581","1608.2324253265901","1608.2324253265901","1608.2324253265901","2257.8489079322662","2257.8489079322662","2257.8489079322662","2267.650273428787","2267.650273428787","2267.650273428787","2256.7503396490583","2256.7503396490583","2256.7503396490583","2258.215501874982","2258.215501874982","2258.215501874982"
"2805312","","","","2087.7919436116763","2087.7919436116763","2087.7919436116763","1523.0864215114889","1523.0864215114889","1523.0864215114889","2175.6870079633627","2175.6870079633627","2175.6870079633627","2203.9646769896294","2203.9646769896294","2203.9646769896294","1606.0119058385592","1606.0119058385592","1606.0119058385592","2257.272876719524","2257.272876719524","2257.272876719524","2270.748943999704","2270.748943999704","2270.748943999704","2243.971858310517","2243.971858310517","2243.971858310517","2256.733399318013","2256.733399318013","2256.733399318013"
"2806081","","","","2107.985540572026","2107.985540572026","2107.985540572026","1522.997501104928","1522.997501104928","1522.997501104928","2180.0475244070153","2180.0475244070153","2180.0475244070153","2194.073041286935","2194.073041286935","2194.073041286935","1610.8183736174922","1610.8183736174922","1610.8183736174922","2253.861550370427","2253.861550370427","2253.861550370427","2274.899706514451","2274.899706514451","2274.899706514451","2246.611453297909","2246.611453297909","2246.611453297909","2259.4233595583037","2259.4233595583037","2259.4233595583037"
"2806850","","","","2131.6310915119307","2131.6310915119307","2131.6310915119307","1522.898505590317","1522.898505590317","1522.898505590317","2173.2362013535676","2173.2362013535676","2173.2362013535676","2205.8493231242096","2205.8493231242096","2205.8493231242096","1599.1015422174637","1599.1015422174637","1599.1015422174637","2250.4545399842204","2250.4545399842204","2250.4545399842204","2271.1214318827356","2271.1214318827356","2271.1214318827356","2236.6718359943816","2236.6718359943816","2236.6718359943816","2273.621643739685","2273.621643739685","2273.621643739685"
"2807619","","","","2152.372004821335","2152.372004821335","2152.372004821335","1522.5453952569924","1522.5453952569924","1522.5453952569924","2181.4533239591974","2181.4533239591974","2181.4533239591974","2198.154315825798","2198.154315825798","2198.154315825798","1598.1694321038601","1598.1694321038601","1598.1694321038601","2248.1925300472594","2248.1925300472594","2248.1925300472594","2268.389696974334","2268.389696974334","2268.389696974334","2251.7819199861774","2251.7819199861774","2251.7819199861774","2271.3734484079514","2271.3734484079514","2271.3734484079514"
"2808388","","","","2144.1539999658385","2144.1539999658385","2144.1539999658385","1523.034656145347","1523.034656145347","1523.034656145347","2185.3707908184033","2185.3707908184033","2185.3707908184033","2185.948933708379","2185.948933708379","2185.948933708379","1610.6492119248073","1610.6492119248073","1610.6492119248073","2247.727909351737","2247.727909351737","2247.727909351737","2269.5300737283364","2269.5300737283364","2269.5300737283364","2244.9999693177288","2244.9999693177288","2244.9999693177288","2264.820927344066","2264.820927344066","2264.820927344066"
"2809157","","","","2162.106182321284","2162.106182321284","2162.106182321284","1523.0422859329278","1523.0422859329278","1523.0422859329278","2182.9969228784544","2182.9969228784544","2182.9969228784544","2196.9847509130414","2196.9847509130414","2196.9847509130414","1610.0345281826162","1610.0345281826162","1610.0345281826162","2251.7174224916967","2251.7174224916967","2251.7174224916967","2274.9600841486167","2274.9600841486167","2274.9600841486167","2236.0158956136274","2236.0158956136274","2236.0158956136274","2259.8678189675134","2259.8678189675134","2259.8678189675134"
"2809926","","","","2155.910884117526","2155.910884117526","2155.910884117526","1522.8974756637756","1522.8974756637756","1522.8974756637756","2180.3023697545027","2180.3023697545027","2180.3023697545027","2200.9823131358276","2200.9823131358276","2200.9823131358276","1602.6456671815943","1602.6456671815943","1602.6456671815943","2245.4420500609394","2245.4420500609394","2245.4420500609394","2272.2593911485837","2272.2593911485837","2272.2593911485837","2246.7003671913326","2246.7003671913326","2246.7003671913326","2270.8826032207567","2270.8826032207567","2270.8826032207567"
"2810695","","","","2152.057757521628","2152.057757521628","2152.057757521628","1522.9811876009035","1522.9811876009035","1522.9811876009035","2178.2126037441963","2178.2126037441963","2178.2126037441963","2198.9911311225983","2198.9911311225983","2198.9911311225983","1611.8344775472274","1611.8344775472274","1611.8344775472274","2252.3799111531603","2252.3799111531603","2252.3799111531603","2275.5701096644866","2275.5701096644866","2275.5701096644866","2240.794654087698","2240.794654087698","2240.794654087698","2261.2723097236594","2261.2723097236594","2261.2723097236594"
"2811464","","","","2174.9658368755127","2174.9658368755127","2174.9658368755127","1523.2331521172214","1523.2331521172214","1523.2331521172214","2178.857636114587","2178.857636114587","2178.857636114587","2195.008686359735","2195.008686359735","2195.008686359735","1612.1480620865216","1612.1480620865216","1612.1480620865216","2262.7377514421473","2262.7377514421473","2262.7377514421473","2274.7726460531862","2274.7726460531862","2274.7726460531862","2238.6805012592945","2238.6805012592945","2238.6805012592945","2259.1269523596106","2259.1269523596106","2259.1269523596106"
