"Step","SAC-RoboPianist-repertoire-150-NocturneOp9No2-v0-44-1699883196.667999--dipo-clipaction-NocturneOp9No2 - train/return","SAC-RoboPianist-repertoire-150-NocturneOp9No2-v0-44-1699883196.667999--dipo-clipaction-NocturneOp9No2 - train/return__MIN","SAC-RoboPianist-repertoire-150-NocturneOp9No2-v0-44-1699883196.667999--dipo-clipaction-NocturneOp9No2 - train/return__MAX","SAC-RoboPianist-repertoire-150-NocturneOp9No2-v0-43-1699883171.8948--dipo-clipaction-NocturneOp9No2 - train/return","SAC-RoboPianist-repertoire-150-NocturneOp9No2-v0-43-1699883171.8948--dipo-clipaction-NocturneOp9No2 - train/return__MIN","SAC-RoboPianist-repertoire-150-NocturneOp9No2-v0-43-1699883171.8948--dipo-clipaction-NocturneOp9No2 - train/return__MAX","SAC-RoboPianist-repertoire-150-NocturneOp9No2-v0-42-1699883098.0656614--dipo-clipaction-NocturneOp9No2 - train/return","SAC-RoboPianist-repertoire-150-NocturneOp9No2-v0-42-1699883098.0656614--dipo-clipaction-NocturneOp9No2 - train/return__MIN","SAC-RoboPianist-repertoire-150-NocturneOp9No2-v0-42-1699883098.0656614--dipo-clipaction-NocturneOp9No2 - train/return__MAX"
"968171","2171.717584314454","2171.717584314454","2171.717584314454","2187.5896264258154","2187.5896264258154","2187.5896264258154","2205.202264707478","2205.202264707478","2205.202264707478"
"968940","2181.3669305154194","2181.3669305154194","2181.3669305154194","2185.9558437356204","2185.9558437356204","2185.9558437356204","2200.504439226396","2200.504439226396","2200.504439226396"
"969709","2185.6115908602637","2185.6115908602637","2185.6115908602637","2197.6439040279197","2197.6439040279197","2197.6439040279197","2192.0997312720247","2192.0997312720247","2192.0997312720247"
"970478","2188.741019075381","2188.741019075381","2188.741019075381","2188.8220624511914","2188.8220624511914","2188.8220624511914","2168.810732911335","2168.810732911335","2168.810732911335"
"971247","2177.6952129937144","2177.6952129937144","2177.6952129937144","2177.3515896790423","2177.3515896790423","2177.3515896790423","2186.9167457353956","2186.9167457353956","2186.9167457353956"
"972016","2200.528644169509","2200.528644169509","2200.528644169509","2186.497964463476","2186.497964463476","2186.497964463476","2201.1288950319463","2201.1288950319463","2201.1288950319463"
"972785","2178.412403748979","2178.412403748979","2178.412403748979","2180.1601975342764","2180.1601975342764","2180.1601975342764","2185.5181411865055","2185.5181411865055","2185.5181411865055"
"973554","2183.1366115775363","2183.1366115775363","2183.1366115775363","2189.5979710227125","2189.5979710227125","2189.5979710227125","2192.181139578295","2192.181139578295","2192.181139578295"
"974323","2177.002855174602","2177.002855174602","2177.002855174602","2193.4471346441933","2193.4471346441933","2193.4471346441933","2183.0434797146627","2183.0434797146627","2183.0434797146627"
"975092","2196.9200708021226","2196.9200708021226","2196.9200708021226","2189.0313611610204","2189.0313611610204","2189.0313611610204","2207.0924093550384","2207.0924093550384","2207.0924093550384"
"975861","2179.7287512449398","2179.7287512449398","2179.7287512449398","2191.2752837195826","2191.2752837195826","2191.2752837195826","2191.4486415543693","2191.4486415543693","2191.4486415543693"
"976630","2188.651640420472","2188.651640420472","2188.651640420472","2179.718260305028","2179.718260305028","2179.718260305028","2190.4581408468002","2190.4581408468002","2190.4581408468002"
"977399","2198.8349474886463","2198.8349474886463","2198.8349474886463","2196.1676203198726","2196.1676203198726","2196.1676203198726","2187.9592775955593","2187.9592775955593","2187.9592775955593"
"978168","2181.180639368888","2181.180639368888","2181.180639368888","2187.5359720161246","2187.5359720161246","2187.5359720161246","2198.0253474449473","2198.0253474449473","2198.0253474449473"
"978937","2169.7293318641323","2169.7293318641323","2169.7293318641323","2186.0121862610977","2186.0121862610977","2186.0121862610977","2202.177959237485","2202.177959237485","2202.177959237485"
"979706","2185.874078056575","2185.874078056575","2185.874078056575","2181.6255954217704","2181.6255954217704","2181.6255954217704","2192.1983967713304","2192.1983967713304","2192.1983967713304"
"980475","2189.420666734494","2189.420666734494","2189.420666734494","2193.7729507044737","2193.7729507044737","2193.7729507044737","2190.6944316026666","2190.6944316026666","2190.6944316026666"
"981244","2195.659331055777","2195.659331055777","2195.659331055777","2189.447303648188","2189.447303648188","2189.447303648188","2197.5786693307937","2197.5786693307937","2197.5786693307937"
"982013","2187.374305651548","2187.374305651548","2187.374305651548","2192.477834881322","2192.477834881322","2192.477834881322","2175.478032989968","2175.478032989968","2175.478032989968"
"982782","2177.300964951755","2177.300964951755","2177.300964951755","2193.5688072809517","2193.5688072809517","2193.5688072809517","2199.932169964557","2199.932169964557","2199.932169964557"
"983551","2178.2185954025485","2178.2185954025485","2178.2185954025485","2184.4065153292386","2184.4065153292386","2184.4065153292386","2192.106449993058","2192.106449993058","2192.106449993058"
"984320","2183.3717921954685","2183.3717921954685","2183.3717921954685","2186.2703685793635","2186.2703685793635","2186.2703685793635","2195.5690399392724","2195.5690399392724","2195.5690399392724"
"985089","2189.4456274009935","2189.4456274009935","2189.4456274009935","2196.845670399918","2196.845670399918","2196.845670399918","2188.8821604971954","2188.8821604971954","2188.8821604971954"
"985858","2189.370316188203","2189.370316188203","2189.370316188203","2191.078586905195","2191.078586905195","2191.078586905195","2191.216233920095","2191.216233920095","2191.216233920095"
"986627","2181.696946782071","2181.696946782071","2181.696946782071","2186.7397789053703","2186.7397789053703","2186.7397789053703","2199.092600175905","2199.092600175905","2199.092600175905"
"987396","2158.9399224851827","2158.9399224851827","2158.9399224851827","2186.0729982501302","2186.0729982501302","2186.0729982501302","2189.7054980844973","2189.7054980844973","2189.7054980844973"
"988165","2190.0301488111136","2190.0301488111136","2190.0301488111136","2184.2730243680703","2184.2730243680703","2184.2730243680703","2187.248439760438","2187.248439760438","2187.248439760438"
"988934","2179.9845694398114","2179.9845694398114","2179.9845694398114","2185.808953140519","2185.808953140519","2185.808953140519","2182.750574071772","2182.750574071772","2182.750574071772"
"989703","2186.681477358131","2186.681477358131","2186.681477358131","2193.253056909506","2193.253056909506","2193.253056909506","2196.2257978717066","2196.2257978717066","2196.2257978717066"
"990472","2182.941379183001","2182.941379183001","2182.941379183001","2191.003373402826","2191.003373402826","2191.003373402826","2185.6947259945086","2185.6947259945086","2185.6947259945086"
"991241","2196.2067875926955","2196.2067875926955","2196.2067875926955","2196.5972591346954","2196.5972591346954","2196.5972591346954","2193.169847952786","2193.169847952786","2193.169847952786"
"992010","2183.4329763359256","2183.4329763359256","2183.4329763359256","2185.1091108480596","2185.1091108480596","2185.1091108480596","2177.3038439347524","2177.3038439347524","2177.3038439347524"
"992779","2183.1175474711526","2183.1175474711526","2183.1175474711526","2189.002911064453","2189.002911064453","2189.002911064453","2191.606640521253","2191.606640521253","2191.606640521253"
"993548","2186.873011311763","2186.873011311763","2186.873011311763","2184.2357892040445","2184.2357892040445","2184.2357892040445","2185.7666010543935","2185.7666010543935","2185.7666010543935"
"994317","2184.5218282592477","2184.5218282592477","2184.5218282592477","2181.274037900009","2181.274037900009","2181.274037900009","2193.8339234594155","2193.8339234594155","2193.8339234594155"
"995086","2176.2985465616357","2176.2985465616357","2176.2985465616357","2182.622255766685","2182.622255766685","2182.622255766685","2183.742739227678","2183.742739227678","2183.742739227678"
"995855","2202.813083014783","2202.813083014783","2202.813083014783","2188.739961611649","2188.739961611649","2188.739961611649","2182.593385679608","2182.593385679608","2182.593385679608"
"996624","2189.627711237377","2189.627711237377","2189.627711237377","2190.969234732954","2190.969234732954","2190.969234732954","2178.890643128667","2178.890643128667","2178.890643128667"
"997393","2197.4314341362883","2197.4314341362883","2197.4314341362883","2192.3455012664926","2192.3455012664926","2192.3455012664926","2188.7620024874477","2188.7620024874477","2188.7620024874477"
"998162","2166.8319390592665","2166.8319390592665","2166.8319390592665","2194.518337042363","2194.518337042363","2194.518337042363","2192.428562027708","2192.428562027708","2192.428562027708"
"998931","2185.1442127186365","2185.1442127186365","2185.1442127186365","2194.343595123717","2194.343595123717","2194.343595123717","2184.1628195088274","2184.1628195088274","2184.1628195088274"
"999700","2183.650312892442","2183.650312892442","2183.650312892442","2187.4419334455843","2187.4419334455843","2187.4419334455843","2197.036705192737","2197.036705192737","2197.036705192737"
"1000469","2175.6077730495463","2175.6077730495463","2175.6077730495463","2186.3308153865287","2186.3308153865287","2186.3308153865287","2192.8052568289972","2192.8052568289972","2192.8052568289972"
"1001238","2181.5489183740715","2181.5489183740715","2181.5489183740715","2182.9497994008143","2182.9497994008143","2182.9497994008143","2185.042025253782","2185.042025253782","2185.042025253782"
"1002007","2185.0775366866706","2185.0775366866706","2185.0775366866706","2181.877139997625","2181.877139997625","2181.877139997625","2193.809008497071","2193.809008497071","2193.809008497071"
"1002776","2199.03613299352","2199.03613299352","2199.03613299352","2188.423506864528","2188.423506864528","2188.423506864528","2193.92191102431","2193.92191102431","2193.92191102431"
"1003545","2180.5456743770837","2180.5456743770837","2180.5456743770837","2189.176787817957","2189.176787817957","2189.176787817957","2191.961229335753","2191.961229335753","2191.961229335753"
"1004314","2196.7550892662744","2196.7550892662744","2196.7550892662744","2189.878768262104","2189.878768262104","2189.878768262104","2199.975924361944","2199.975924361944","2199.975924361944"
"1005083","2190.553287069398","2190.553287069398","2190.553287069398","2188.7709941842545","2188.7709941842545","2188.7709941842545","2204.0054413630724","2204.0054413630724","2204.0054413630724"
"1005852","2198.922894410126","2198.922894410126","2198.922894410126","2186.1841590988693","2186.1841590988693","2186.1841590988693","2198.2616513859634","2198.2616513859634","2198.2616513859634"
"1006621","2194.3183216327766","2194.3183216327766","2194.3183216327766","2179.3957225063077","2179.3957225063077","2179.3957225063077","2196.72382785134","2196.72382785134","2196.72382785134"
"1007390","2185.078684613035","2185.078684613035","2185.078684613035","2177.159015574059","2177.159015574059","2177.159015574059","2190.062122491499","2190.062122491499","2190.062122491499"
"1008159","2192.6001787116647","2192.6001787116647","2192.6001787116647","2192.1389383347464","2192.1389383347464","2192.1389383347464","2185.4208030918967","2185.4208030918967","2185.4208030918967"
"1008928","2180.648740898096","2180.648740898096","2180.648740898096","2174.991697087564","2174.991697087564","2174.991697087564","2196.8813003890864","2196.8813003890864","2196.8813003890864"
"1009697","2184.9528213745457","2184.9528213745457","2184.9528213745457","2187.0386928681864","2187.0386928681864","2187.0386928681864","2190.5745582325244","2190.5745582325244","2190.5745582325244"
"1010466","2183.6490392513965","2183.6490392513965","2183.6490392513965","2184.7544594644382","2184.7544594644382","2184.7544594644382","2193.4076509441197","2193.4076509441197","2193.4076509441197"
"1011235","2181.701392260582","2181.701392260582","2181.701392260582","2191.8786971105196","2191.8786971105196","2191.8786971105196","2184.4845956938043","2184.4845956938043","2184.4845956938043"
"1012004","2190.9432374749","2190.9432374749","2190.9432374749","2182.2670564720393","2182.2670564720393","2182.2670564720393","2192.143655087648","2192.143655087648","2192.143655087648"
"1012773","2194.8421234813263","2194.8421234813263","2194.8421234813263","2189.022553656559","2189.022553656559","2189.022553656559","2203.1401443598575","2203.1401443598575","2203.1401443598575"
"1013542","2174.8479501835336","2174.8479501835336","2174.8479501835336","2189.3511843405754","2189.3511843405754","2189.3511843405754","2183.634998239469","2183.634998239469","2183.634998239469"
"1014311","2182.395778875067","2182.395778875067","2182.395778875067","2189.516818533381","2189.516818533381","2189.516818533381","2198.932948841292","2198.932948841292","2198.932948841292"
"1015080","2181.2870138602193","2181.2870138602193","2181.2870138602193","2187.77272755366","2187.77272755366","2187.77272755366","","",""
"1015849","2198.0651838084636","2198.0651838084636","2198.0651838084636","2189.734170144273","2189.734170144273","2189.734170144273","","",""
"1016618","2189.4778877578333","2189.4778877578333","2189.4778877578333","2181.8556119169734","2181.8556119169734","2181.8556119169734","","",""
"1017387","2190.601787992326","2190.601787992326","2190.601787992326","2189.075148832633","2189.075148832633","2189.075148832633","","",""
"1018156","2188.678078754725","2188.678078754725","2188.678078754725","2176.341522642742","2176.341522642742","2176.341522642742","","",""
"1018925","2177.465747668811","2177.465747668811","2177.465747668811","2173.6359130031506","2173.6359130031506","2173.6359130031506","","",""
"1019694","2194.810715810085","2194.810715810085","2194.810715810085","2187.3529205881127","2187.3529205881127","2187.3529205881127","","",""
"1020463","2182.2589874156715","2182.2589874156715","2182.2589874156715","2174.606579074755","2174.606579074755","2174.606579074755","","",""
"1021232","2177.5096158185493","2177.5096158185493","2177.5096158185493","2184.4536808326957","2184.4536808326957","2184.4536808326957","","",""
"1022001","2182.619922609403","2182.619922609403","2182.619922609403","2188.31699137102","2188.31699137102","2188.31699137102","","",""
"1022770","2194.583263748184","2194.583263748184","2194.583263748184","2185.42697870304","2185.42697870304","2185.42697870304","","",""
"1023539","2182.787784800955","2182.787784800955","2182.787784800955","2191.04719818561","2191.04719818561","2191.04719818561","","",""
